time/s	Ewe/V	I/mA	error	Ece/V	
1.860677952995320E+003	-1.1820954E-001	-1.9600798E-001	0	1.4704900E-005
1.860697352994830E+003	-1.1717863E-001	-1.9600162E-001	0	3.3795404E-005
1.860718352994299E+003	-1.1616680E-001	-1.9600353E-001	0	-4.3856053E-006
1.860743952993653E+003	-1.1511680E-001	-1.9599652E-001	0	1.8651944E-004
1.860776352992834E+003	-1.1408588E-001	-1.9599652E-001	0	-4.3856053E-006
1.860811752991940E+003	-1.1307406E-001	-1.9599780E-001	0	3.3795404E-005
1.860853552990884E+003	-1.1206223E-001	-1.9600478E-001	0	-6.1657120E-005
1.860908352989500E+003	-1.1105041E-001	-1.9600226E-001	0	7.1976414E-005
1.860986952987514E+003	-1.1001950E-001	-1.9600035E-001	0	1.1015742E-004
1.861083352985079E+003	-1.0898858E-001	-1.9600287E-001	0	2.0560995E-004
1.861232352981315E+003	-1.0797676E-001	-1.9600353E-001	0	3.3795404E-005
1.861456752975646E+003	-1.0696493E-001	-1.9599780E-001	0	-8.0747624E-005
1.861951552963146E+003	-1.0595311E-001	-1.9600417E-001	0	9.1066919E-005
1.863805552916310E+003	-1.0562856E-001	-1.9600162E-001	0	5.2885909E-005
