time/s	Ewe/V	I/mA	error	Ece/V	
1.113283171876101E+003	9.3198782E-003	-3.4671082E-004	0	6.8679226E-005
1.123283171623480E+003	9.3007879E-003	-3.4301897E-004	0	-4.5846697E-005
1.133283171370858E+003	9.3007879E-003	-3.6326065E-004	0	-7.6713877E-006
1.143283171118237E+003	9.1480669E-003	-3.5167579E-004	0	-2.6759042E-005
1.153283170865616E+003	9.3007879E-003	-3.6816191E-004	0	-4.5846697E-005
1.163283170612995E+003	9.2816977E-003	-3.1641193E-004	0	-2.1763559E-004
1.173283170360373E+003	9.3389684E-003	-3.6408813E-004	0	3.0503921E-005
1.183283170107752E+003	9.3198782E-003	-3.2856967E-004	0	4.9591574E-005
1.193283169855131E+003	9.2053376E-003	-3.3347099E-004	0	8.7766879E-005
1.203283169602510E+003	9.1862474E-003	-3.3347099E-004	0	-2.6759042E-005
1.213283169349888E+003	9.3580587E-003	-3.2252262E-004	0	8.7766879E-005
1.223283169097267E+003	9.3198782E-003	-3.2506874E-004	0	-6.4934356E-005
1.233283168844646E+003	9.2816977E-003	-3.4753833E-004	0	1.1416267E-005
1.243283168592025E+003	9.2626074E-003	-3.2430491E-004	0	1.1416267E-005
1.253283168339403E+003	9.2816977E-003	-3.1927630E-004	0	4.9591574E-005
1.263283168086782E+003	9.2244279E-003	-3.4066377E-004	0	-2.6759042E-005
1.273283167834161E+003	9.2626074E-003	-3.4989350E-004	0	-1.0310966E-004
1.283283167581540E+003	9.3198782E-003	-2.9610659E-004	0	3.0503921E-005
1.293283167328918E+003	9.2435181E-003	-3.0291747E-004	0	1.1416267E-005
1.303283167076297E+003	9.3389684E-003	-3.0597282E-004	0	-8.4022009E-005
1.313283166823676E+003	9.2244279E-003	-2.7815640E-004	0	4.9591574E-005
1.323283166571055E+003	9.2816977E-003	-3.0107153E-004	0	-4.5846697E-005
1.333283166318433E+003	9.2626074E-003	-3.2901522E-004	0	-4.5846697E-005
1.343283166065812E+003	9.2435181E-003	-3.0018037E-004	0	-1.2219732E-004
1.353283165813191E+003	9.3198782E-003	-2.8312136E-004	0	3.0503921E-005
1.363283165560570E+003	9.3007879E-003	-3.3417114E-004	0	4.9591574E-005
1.373283165307948E+003	9.3389684E-003	-2.9865271E-004	0	-8.4022009E-005
1.383283165055327E+003	9.1671571E-003	-2.8273943E-004	0	8.7766879E-005
1.393283164802706E+003	9.2244279E-003	-2.8948666E-004	0	1.0685454E-004
1.403283164550085E+003	9.2626074E-003	-2.7993869E-004	0	-1.0310966E-004
1.413283164297463E+003	9.3198782E-003	-3.0336305E-004	0	-1.0310966E-004
1.423283164044842E+003	9.3389684E-003	-3.1698481E-004	0	-1.2219732E-004
1.433283163792221E+003	9.2626074E-003	-2.9343314E-004	0	-8.4022009E-005
1.443283163539600E+003	9.3389684E-003	-2.6778094E-004	0	-2.6759042E-005
